comment,date
恭喜姚总乔迁新土文胜利,2022/11/3
667全部清仓祝福大家观察几日后再来,2022/11/3
一家子都在减,2022/11/3
业绩也不差六七块的价格也不高涨到九块十块也不过分,2022/11/3
昨天688全出了准备半个月后55左右开始进狗姚减持必有一波拉升但不要死,2022/11/3
67卖出最后的红日药业,2022/11/3
减持套现了,2022/11/3
一下子被干到了板块倒数第三了厉害,2022/11/3
姚妖没有区别都是在害人,2022/11/3
今日跌停,2022/11/3
昨日全面提醒信创减仓早盘补仓红日红日可短可中持有的股友需要珍惜目前信创就,2022/11/3
大无语,2022/11/3
跟红日有差不多一年了按以往的走向又是一个漫长的阴跌之路5元不是底,2022/11/3
彻底凉凉的拉看636能够支撑住不,2022/11/3
盯着几分钱结果被砸盘大头本金浮亏更多大户们动动脑子火箭火箭火箭,2022/11/3
大盘跌忙着顶住大盘涨忙着出货,2022/11/3
以岭己飞加仓,2022/11/3
减持三千万对于三十亿不是个事关键是别人在增持而你在减持气人,2022/11/3
不慌主力6块的本能砸到多少,2022/11/3
天天跌,2022/11/3
冒个,2022/11/3
姚狗那只,2022/11/3
大户们不要盯着几分钱跟风也吃不到肉要主动做多把红日做到前排自然资金都来,2022/11/3
这种状态不买不卖没办法情况不清楚只有大资金在里边运作小散户只有看戏的份,2022/11/3
天天想着减持不是好人,2022/11/3
买进去就给你套牢几个菩萨还在唱多说什么减持去种植草药了你格局高股价下跌亏,2022/11/3
不是应该大跌吗搞得我集合竞价都卖了,2022/11/3
散户真可怜跟风砸盘的筹码全部被收了国家队国家队国家队,2022/11/3
这个票我拿了快一年了每次快解套了就跌了唉再拿一年吧,2022/11/3
此股涨停,2022/11/3
减持资金一两个亿不算多散户机构分分没多少,2022/11/3
我只需要一个涨停虽然涨停也回不了本但是涨停我就少亏一点出了哭,2022/11/3
信不信还会跌下来,2022/11/3
红日必红,2022/11/3
红日大户该发力了今天大阳线火箭火箭火箭,2022/11/3
这个时候居然还在拉高诱多服了这个老6,2022/11/3
之前怎么涨的今天怎么跌回去,2022/11/3
今天红日大阳线国家队国家队国家队,2022/11/3
天啦身为公司董事长怎么又减持30万手牛逼啊啊啊啊啊啊啊啊啊啊啊啊,2022/11/3
跑路了,2022/11/3
半年内上不去7元了也就是在56之间徘徊了,2022/11/3
劝大家还是卖掉吧减持什么可能上涨,2022/11/3
人家减持调集资金搞中药材种植从一八年开始的到是某些人贪吃蛇挣了钱不走套住了,2022/11/3
红日药业11月3日开盘跌幅达5,2022/11/3
至少跌8个点刚看到解套希望被妖的减持一盆凉水浇灭了,2022/11/3
明天544元见,2022/11/3
打回六元下方才是庄家目的今日会继续阴跌,2022/11/3
尼嘛啤以岭药业涨这么多跌两个点你真牛,2022/11/3
梭哈了,2022/11/3
出事了出事了,2022/11/3
总有人开骂而且骂得特别难听劝各位积积口德如果你连一点点的下跌一点的亏损都,2022/11/3
终于抓住你们了追吧71全给你们40个点到手每次到这个上沿就回落骗我三次,2022/11/3
高位螺旋桨大师解读一下是洗盘震仓还是高点已现,2022/11/3
红日药业融资净买入299011万元融资余额628亿元1102,2022/11/3
短期肯定是利空但中长期未必看看上次发减持公告大概56左右先抑后扬到7,2022/11/3
减持是好事没有人愿意带着董事长和外资飞洗掉这些人拉起来,2022/11/3
红日药业11月02日获深股通增持7445万股,2022/11/3
应该让左董赔偿11月2日中药板块增发掉的市值,2022/11/3
又开始跌跌不休的步伐了减持是魔鬼,2022/11/3
查了一下还真是是从2018年开始的,2022/11/3
拼命减持换钱要死啊,2022/11/3
为了迎接姚总减持今天先来一个跌停为敬,2022/11/3
愉快,2022/11/3
怪不得尾盘跳水姚小姐姐你天天减持扪心自问一下你的良心不痛吗,2022/11/3
大家刚有点热情的时候坏种又突然出来泼一盆冷水,2022/11/3
20221123才开始减持大伙散了吧,2022/11/2
减持公告本人为了家庭开支需求特在2022年11月3日9点30分到14点57分之,2022/11/2
姚小青配合不良券商定时发出做空信息做空自己的公司坑害投资者这是违法行为吗,2022/11/2
养的,2022/11/2
肯定减持的信息被透露不然股票怎么会下探,2022/11/2
明日大跌,2022/11/2
妹的明天又要被闷杀,2022/11/2
今天有跑的吗,2022/11/2
阶段性头部出来了这种票长期几块钱还是有原因的,2022/11/2
呵呵董事长自己都认为价格涨到了减持的时候呀,2022/11/2
本周市场出现先抑后扬的行情走势指数又再度重回3000点附近这次与以往不同的是,2022/11/2
我回来了小红,2022/11/2
是不是要被兴城接管了呀高管都是兴城的,2022/11/2
我就想知道连续坚持是否违反相关规定可以告他,2022/11/2
妖魂不散啊,2022/11/2
今天732元卖了当时医药股大涨红日药业弱势觉得不正常,2022/11/2
姚真是个以后有这种人的公司坚决不碰,2022/11/2
大家不要怕这种情况就是吓唬吓唬散户目的是让散户卖掉主力要大涨了,2022/11/2
欺负我是新韭菜不知道操作规则和知识唉,2022/11/2
小青啊该吃药了,2022/11/2
以岭的大户吃完肉了掀桌子了连汤 都不让 红日 的大户 喝,2022/11/2
逃吧,2022/11/2
有多少今天追进来了的,2022/11/2
姚这个dasb减的没完没了,2022/11/2
幸好早上738到本出了,2022/11/2
集采加减持两把刀,2022/11/2
要怨就怨姚总没用东方财富软件炒股大家消停吧切勿幻想,2022/11/2
姚知道后面pTS要出了,2022/11/2
你这恶心的公司下跌了还发个减持公告落井下石明天清仓,2022/11/2
这货为什么这么软,2022/11/2
好样的明天闷杀,2022/11/2
午后上证突破3000点就是红日拉升时,2022/11/2
幺儿子再次减持侮辱性强伤害性极大,2022/11/2
姚减减啊你娃啊,2022/11/2
暂时再见了红日中药三剑客就你套了我大半年暂时再见了中药三剑客,2022/11/2
接近4个点追进去的没管住手看医药也还不错中军中国医药都涨停6个多亿的封单觉,2022/11/2
哪个主力愿意给你抬轿子等着下跌吧,2022/11/2
姚小青病范了,2022/11/2
6月8号那一次减持估计涨了不少,2022/11/2
这人唯利是图之小人,2022/11/2
看到你们吱吱歪歪的俺也说一句这是人家正常操作对于股价有毛关系啊马化腾减持,2022/11/2
还好今天红盘出了,2022/11/2
难怪下午跌这么深哈哈哈姚某人又来减持了又要到5块啦捂脸捂脸捂脸,2022/11/2
大涨两天还亏钱死股,2022/11/2
哈哈哈好等我做完这波光启来,2022/11/2
连发3个利空克冠失败业绩下滑大股东减持想干什么,2022/11/2
今天大意主动入坑,2022/11/2
明天开盘看那个跑的快到时跌停板摩擦摩擦,2022/11/2
姚董发布减持公告本股东明天减持一百股由此带来的股价波动与本股东无关,2022/11/2
这合理吗才减完又开始减连续减持这股又一年没戏了,2022/11/2
明早开盘至少5跌幅垃圾姚,2022/11/2
哈哈没完没了的剪,2022/11/2
小青不但缺钱还缺德,2022/11/2
大盘这个点位还不停减持真是个,2022/11/2
上两天才发减持结束公告没过两天又发减持公告而且是同一个人这完全是欺诈,2022/11/2
我都服了提示都有这么多散户在玩活生生被自己玩死一旦被抛弃跌停板出现神也,2022/11/2
刚走点起色小青又减持啥玩意儿啊,2022/11/2
姚什么意思又减持买药吃吗,2022/11/2
有的股票不准散户赚钱有些股票可以,2022/11/2
高点连线的平行线上冲不过去,2022/11/2
明天开盘直接下杀,2022/11/2
资金在跑路见好就收了割了少亏当赢怕这只姚妖精搞事情的股票,2022/11/2
今天跑的都赚到了笑吧,2022/11/2
企业让你能倒闭了,2022/11/2
咦今天没有看到游资的标杆这只空gou叫还有点不习惯,2022/11/2
大股东天天减持不如直接了还好只剩下10万股了,2022/11/2
儿子减持后老子减自从割肉后再没碰它,2022/11/2
别的公司都在回购股票以避免本公司股票不理性下跌你可好巴不得股票退市姚总,2022/11/2
恭喜73以上买的大笑大笑大笑大笑大笑大笑大笑大,2022/11/2
看来又要回调30左右了哎姚总希望你一路走好,2022/11/2
今天追进的明天全都bbq,2022/11/2
610赌一把能行不,2022/11/2
明天跌停90天之内股价暴跌到3块,2022/11/2
涨的时候跟抽筋一样难涨跌的时候跟抽风一样快,2022/11/2
眼看着马上解套了又跌入深渊了,2022/11/2
昨天这样来来一次今天又这样50个点的利润没有跑明天要吃面了,2022/11/2
当头浇盆冷水降降温,2022/11/2
主力跑了一部分还有留下的,2022/11/2
吃相难看极了,2022/11/2
此处应该有掌声哭哭哭哭,2022/11/2
从科技含量来讲红日药业高于以岭药业,2022/11/2
走为上短线见顶居多,2022/11/2
明天高开补涨我看到好多人这么说,2022/11/2
两阳夹一阴懂得人都懂不懂的吃大面,2022/11/2
73元已清仓,2022/11/2
以后不设条件单了两个票都是触发条件单套住的大哭,2022/11/2
NM到是冲压74都是虚的一吃就撤单了,2022/11/2
觉得大盘如果继续这样红下去进来的避险资金就会持续流出股价会持续下跌反之股,2022/11/2
看样子明天有点老火哟希望不要跌停,2022/11/2
我以为我718买的这个价格很吉利结果拍拍打脸,2022/11/2
做任何事情都不要完全听别人的悲观的人经常对但最终一事无成谁要是预测很准他,2022/11/2
涨不跟 跌比谁都跑的快,2022/11/2
716跑路了赚点零花钱知足,2022/11/2
原来龙头炸板了,2022/11/2
已清仓主力涨跌随意啦有点后悔的就是没在730给你卖了捂脸捂脸捂脸,2022/11/2
我今天被装家收割了怪自己太贪,2022/11/2
那个游资的标杆出来发发声,2022/11/2
以岭药业一天不死红日就继续加仓安心拿着,2022/11/2
这算是高位放量下跌吗哭哭哭哭,2022/11/2
为什么上午涨下午大跳水指数又涨了那么多为什么呢,2022/11/2
一下午都在跳水直接潜泳了真牛逼,2022/11/2
今天这是啥意思哪位大神解释一下,2022/11/2
中药到头了大家撤吧,2022/11/2
2800点买的红日割了呲牙呲牙呲牙呲牙,2022/11/2
今次破五十日线未来还会继续阴跌,2022/11/2
这庄出货出爽了今天,2022/11/2
操老子今天入套路了玩不过你,2022/11/2
我733买的20万,2022/11/2
今天指数大涨亏大了,2022/11/2
行情已过避险资金开始出逃这货要和大盘唱反调了,2022/11/2
q这个是真垃圾,2022/11/2
快跑呀,2022/11/2
明天估计要跌停开盘了,2022/11/2
差点73买入了,2022/11/2
这绝对是见顶开始下跌了,2022/11/2
明天一指弹,2022/11/2
难道股市里就这么一个票吗这种票就算翻八倍都不稀罕看着就恶心,2022/11/2
这套牛逼大笑大笑大笑,2022/11/2
谁玩这垃圾呢太恶心了,2022/11/2
我站在山顶上看到悬崖我怕,2022/11/2
这是几个意思,2022/11/2
这个双针探顶是什么意思看着让人害怕还是走为上策吧,2022/11/2
亏我7个点奶奶的熊,2022/11/2
你就跌吧我清仓不玩了,2022/11/2
此处越跌越买就对了相信我,2022/11/2
现在千万不要去追热点主力都是搞两天就甩锅走人,2022/11/2
被玩了,2022/11/2
今天来回折腾10个点,2022/11/2
活埋摊手,2022/11/2
我被套了,2022/11/2
跌破五日线2跟吊死鬼洗白白了,2022/11/2
那个还敢继续幻想的出来发发声,2022/11/2
千万不要在7元以上买入非常容易被套割肉亏钱,2022/11/2
我日买啥啥跌,2022/11/2
飞流直下三千尺,2022/11/2
这只股票最好少买少碰这只是专业融券票专职做空,2022/11/2
红日瓶一己之力带崩中药股,2022/11/2
你狠把整个中药板给绿了,2022/11/2
跳水第一名拿下,2022/11/2
玛德把大盘都拉下来了,2022/11/2
正式回调了,2022/11/2
老要黑损坏毒估计快下去了,2022/11/2
不要脸了买在最高点,2022/11/2
嘿嘿682成交了 重仓干了 明天会不错,2022/11/2
涨时不见你跌时当老大吗,2022/11/2
直线下跌不带停的估计67收盘了,2022/11/2
既然利好大股东为嘛减持呢教主说说看,2022/11/2
是红日带崩中药股要严查,2022/11/2
预计明天还有一个低开然后反弹幅度不会太高尾盘必须还是跌的,2022/11/2
红日是一票不错的票但是你得跟准了它的脚步,2022/11/2
今次必破十日线主力过不七四线必跌大杀五十日线,2022/11/2
姚今天在73左右可能减持完了,2022/11/2
这走势简直没谁了,2022/11/2
惨兮兮,2022/11/2
崩盘咯早就提醒了不知好歹,2022/11/2
连续冲高几天明天要下跌了,2022/11/2
只跟跌不跟涨真是FW,2022/11/2
这完全不记成本,2022/11/2
再次提醒红日必定绿盘收盘明日低开低走,2022/11/2
739过不去吗,2022/11/2
什么意思,2022/11/2
高位避雷针明天都割肉吧,2022/11/2
明周四必定跌,2022/11/2
以岭投资者大口吃肉红日投资者小嘴喝馊汤,2022/11/2
每天都是冲高回落套人,2022/11/2
哎连续大盘大涨二天自选股只有红日连续绿二天走了,2022/11/2
万丛中一点绿什么,2022/11/2
破五日线,2022/11/2
什么,2022/11/2
什么事,2022/11/2
有点危险了,2022/11/2
中医药见顶快逃,2022/11/2
大不了再坐一次过山车,2022/11/2
杀的真快不给出来的机会,2022/11/2
完蛋到顶,2022/11/2
什么鬼,2022/11/2
这两天玩了个寂寞好恶心,2022/11/2
一点格局都没有庄,2022/11/2
药股冲高回落见顶,2022/11/2
这两天玩了和寂寞,2022/11/2
k线平顶明天必跌明天尾盘再看,2022/11/2
每天吹牛逼上8元上10元的出来走两步,2022/11/2
中药见顶了,2022/11/2
上午上天堂下午下地狱,2022/11/2
猪力被套牢了,2022/11/2
9亿的成交量是模样不够拉一个根实体阳柱摊手摊手摊手,2022/11/2
这是出货了,2022/11/2
今天那条没出来叫了,2022/11/2
一口老血吐在你脸上,2022/11/2
不要绿色就 可以了,2022/11/2
主力是必须趁大盘和板块大涨的时候出货,2022/11/2
是哪个游资出货了一点格局也没有,2022/11/2
今天乐观估计是收跌3分老套路了,2022/11/2
这FW我就知道会这样板块和大盘这样大涨涨起来像乌龟一样跌起来砸得比兔子都快,2022/11/2
好了已经是大顶了撤了你们玩吧,2022/11/2
这么多大资金流入是假的踏马的马上绿了,2022/11/2
疯了疯了疯了疯了疯了,2022/11/2
这大亏损猪们不好搞,2022/11/2
再次提醒这个时候就不要买了还要跌到,2022/11/2
不要脸的走势独此一家啊,2022/11/2
放量滞涨就得跌大笑,2022/11/2
今天进来的资金有掩护出货的嫌疑啊反手做空,2022/11/2
事出反常必有妖啊静看它作,2022/11/2
一排将士听令去吧740的压单吃掉,2022/11/2
红日药业加速下跌红日药业封跌停板,2022/11/2
我去每天如此有意思吗直接拉上去不香吗,2022/11/2
深股通的空狗们狠狠地砸吧,2022/11/2
价升量缩啥意思,2022/11/2
